income,area,floor,age,distance_to_center,school_quality,transport,green_rate,price
6.231905729167366,95.19601613300078,25,46,30.42069753215484,1,4,12.501113345827893,200891.54931585584
10.548806291063073,120.14020229351397,12,45,7.615444225294775,3,6,17.76383015886653,264393.3832887171
9.071046457895141,106.39589884713067,11,4,9.984350052052564,9,4,49.46218946760651,340820.1202173737
5.921271214218038,77.44092004783542,15,14,7.8294157817454115,6,7,27.92538155976669,208094.66967264685
10.698799626299753,90.42838193000145,15,14,1.38550386117638,6,1,15.917266685893896,397217.56574533577
8.921898562629828,76.11922429589532,16,16,4.71318443648194,5,5,59.82252525500446,478362.2217118023
10.43858635651688,132.28021415795794,10,7,1.0441220131407043,3,10,49.36251513346814,360326.5565120804
9.888886525770836,100.63934946015827,12,32,9.75388200245351,5,10,30.43705183790613,242936.08977628907
5.513014967233783,157.0357205725902,28,19,5.921698082161454,1,4,51.16737384730701,166440.9167800212
6.319456879409091,98.18017558556137,13,2,15.050102037746925,3,7,44.03019350595767,283025.37198433554
10.241880815369786,78.74779699268612,4,10,2.4906472205362644,4,9,49.49873797849167,471165.97619119525
9.831110796300395,54.58856822161518,7,17,1.7980399861983345,5,5,50.76031887828249,324402.33493662986
7.937295218107556,45.90580971232165,22,37,5.214354274792678,10,4,14.236434164515895,327941.507943484
8.351982149926346,52.475921709835305,2,12,26.116322244729954,9,9,41.14864438440478,292352.0718646221
11.832994687365275,108.0137995303445,26,6,12.393299493894105,4,5,10.33927764884138,388746.3978151776
6.22528583349251,115.26175069689802,27,22,5.428730760242369,3,9,12.17281231505853,297308.12868350087
9.641292143510114,52.564278939036,27,32,7.283022826106168,10,8,55.19900045279204,365314.18720902514
7.393422042698318,126.85114942228347,27,41,1.0,1,4,36.378186067840275,200817.98459046948
7.346956390318339,85.50816844949682,15,20,41.718238227828515,10,7,46.79509929342624,376641.90029031574
11.296330555961571,104.40379035956649,8,1,10.978345053047816,6,5,51.925049522157295,283726.8227906537
10.476249046964089,148.36661884766272,7,47,3.36038026752755,7,10,57.47933837822925,491766.73342360865
10.440528908001916,126.90517947596595,15,6,8.814265963178634,10,4,53.467642396139794,373673.3799710445
11.916436421462986,91.94408056282504,23,19,1.1595237416773536,8,5,34.1655724348647,360143.55573967553
8.063011524898277,73.26423323754138,14,18,33.76602397473874,1,5,26.798515369025573,117930.49122780941
10.045858913884892,35.445537960120845,8,6,1.9211130585570826,4,9,17.72466181030191,360383.9201910288
7.069199730219632,78.42540042272739,28,45,10.442102379321902,5,9,30.016074124363996,269619.4977209546
8.972499057465326,93.66609283516917,12,33,2.8163964810765982,2,6,28.324678958058172,299614.75915395527
7.609570836896946,70.38461418546449,13,23,12.64294035716798,1,4,37.97874209779367,173367.09409952286
8.290987894978155,96.06229098723085,11,23,14.997827844207869,8,2,43.27547043786067,340022.5054841909
9.78547107631074,102.30555648876305,17,26,11.190795072251305,6,3,58.91627382225237,329258.0171609875
5.545337950299583,93.25432054575765,29,13,9.53212685863501,5,2,46.41930930503662,310378.6363869955
14.27716182705638,80.49992257529621,17,7,22.299769746132633,9,5,42.18742662214616,397176.38889463287
4.981947855500894,105.05964015900183,24,15,1.0,2,6,26.75462171341713,370025.9149063248
4.357434161636803,113.25821948708227,4,44,4.018438215585191,10,5,11.7251938249163,336505.54577723925
11.474332620500203,67.28802767671462,21,27,2.854013148656487,8,2,24.406256442734588,362197.62881207967
10.374988081888809,142.3279713923881,8,26,44.24012812043892,10,5,48.422395022980886,288006.7799021722
9.872359451156466,97.04235603147215,5,33,4.932964606407559,9,9,20.263597040190085,297796.2259173776
9.88503652779284,100.56548868834543,26,15,13.19057106991787,1,4,45.60940968370572,273328.4999851497
7.963259681459256,121.24643269769672,16,36,11.543105249436946,7,10,38.98899212847079,297512.1626072199
5.308236885542506,106.99648393790505,4,45,2.3836028768413504,8,2,18.592843487523243,378447.079998835
8.227413674581179,128.59409901739735,28,27,2.7311887278285205,3,3,23.081240314591497,313432.6864340353
5.968514865463665,108.61372495605472,22,5,3.3028977644847473,4,3,34.81518017432383,278718.3981520359
10.925359200253254,81.62687876078687,29,2,5.29545210803004,3,9,30.918735255392374,279414.04153039487
7.558827855493584,110.84510575618305,15,33,2.6699756700097925,7,4,48.92819237733798,365229.43443715386
5.523508409622465,65.68821378038015,12,16,1.0,9,1,46.72023212716235,239135.20072955335
7.03584247504102,103.2567911732957,5,23,21.15218424266621,3,1,38.72872517365086,182092.64940429656
9.238794362826873,99.00310028066617,23,38,33.699845514061636,6,7,51.11373557364626,258885.03898662608
6.308826341588076,93.7564942818238,16,16,4.1789765346116905,8,7,38.13347703421543,393404.2251950331
5.5333388133007055,96.14387465683208,14,14,4.1325569521736885,6,2,58.21946283286301,320392.68500712374
8.731061634475736,43.544528635070826,10,29,1.0,2,9,20.861204957554072,334272.44441401615
8.734899713326168,83.53825276777116,7,26,11.40217991239729,7,9,45.70659968010764,349684.29254051944
6.479170473886611,102.78534703423344,13,35,17.45486159673842,2,5,28.4972066027234,100000.0
6.586885083145032,104.79569175992201,20,15,1.585366345000549,2,3,23.948309721009693,276910.6579673515
8.696149812072909,69.16974577222126,28,3,1.7395626287471564,2,3,19.019373798385644,386351.6472117202
3.655746975508028,137.97123522594103,29,23,15.610442552986116,1,3,37.6251738130772,152732.64007631355
3.7776086768703347,74.01475455356497,5,29,9.578701703549253,1,6,20.773471637460563,143954.84474051074
5.844667336242692,129.0837160158021,29,34,1.0,7,4,20.017542572420297,378801.7072716614
7.359658544864458,112.81583085615054,3,33,9.743091960868718,5,8,59.526595254190894,337841.98521244136
8.932722696794015,80.6131807046859,15,41,3.6949639261205762,3,5,50.08737084228804,291297.5366098701
12.426068650848656,153.25932677828536,4,41,4.6001394149711325,1,1,47.41384101271877,208168.10825964098
10.572978869606057,64.19089504730559,15,23,14.685089048092959,10,9,49.703031294137745,322371.75099009427
7.520184410109719,127.57462520830005,14,7,16.65665426785749,6,1,58.44614368593712,259118.05174963357
7.9429513762919335,130.01746954128936,20,3,5.114201785450442,1,6,38.66383443766017,183999.3881980897
4.9924119060865735,79.88139372770065,19,32,29.40353121782458,9,1,21.01219387014303,232516.49046420347
7.94446059202283,141.77395900192985,13,31,5.21655249638398,2,3,53.11048203766195,183992.2859152151
7.134024083239585,92.49860456203142,10,18,14.776907647600527,1,10,47.136536472704506,180701.677068113
8.968155681014268,108.66080887839571,21,43,6.614106824130387,7,5,30.715415616708654,328526.32121698733
5.518307169343031,107.80965516313663,5,7,22.78207910849886,6,10,33.678474928732314,338090.790931458
9.558039542723517,95.97073775588356,27,41,23.833748858765222,6,7,30.562619923943455,343256.91605416493
12.598216739007732,124.32424819479346,23,1,1.0,5,10,56.49710801145021,436040.59713808994
7.673719554629427,123.80466161656639,20,14,27.566103598609697,4,8,27.176580574914706,289470.59643710515
9.205135166296824,47.544040802854575,29,32,17.46030222148782,4,9,58.17421393280863,332806.97189884447
10.070431975133339,139.13020728634459,20,6,15.669088045621532,3,6,55.51358856269749,304840.8414692345
6.796338584342491,50.12524035892977,25,39,2.2428337527370283,10,9,41.526057112408665,498269.6290433784
8.67227744543125,130.97638613024972,6,10,16.353672343018978,8,8,38.991088655003736,327539.9578877584
8.037777202345385,133.8011541048275,4,7,18.980052745393984,7,9,28.504464003498544,320942.1423888964
8.293028295646495,67.27100709354406,2,26,3.4129431239945185,9,10,10.916919450532493,366591.2787342864
5.6809706484336004,87.67557136136246,22,34,30.419872995123423,1,4,16.381159311887664,170989.20215810856
8.073530522776828,66.82885994542193,16,30,1.0,7,9,47.711566167477436,547786.9294944594
9.49399487373635,93.55236909133794,18,36,1.6241217431059465,10,7,33.57700632940826,462553.44951176655
12.353430823385125,90.75897147442777,5,21,7.712841710448314,4,5,17.491906709398407,284262.1420108428
10.87781247825562,123.3898159680802,22,17,8.575324885939446,7,5,23.198042706593547,324862.76661650883
14.459547372534669,139.30926238358825,4,33,10.360603487607946,1,1,57.39184499234999,160484.33244569824
5.697957311335852,141.87051432369867,13,10,1.0,5,2,28.356641765513253,262626.18842449825
10.616961910162034,83.13495920265093,19,47,32.280874878124834,3,10,55.384097260957674,331712.9503249224
8.550026017215055,93.72334378766416,23,42,1.0,5,3,25.231791614678833,385718.54912217514
14.569408799653017,49.496854233371494,2,12,1.5438965322309528,4,8,37.16100471835804,510236.03203621414
5.575105143934546,75.82389800511433,13,16,1.0,2,6,11.023854168109894,253735.5445871894
5.480834473457672,128.94554899292373,11,41,8.366906605206099,4,10,36.09375551867885,184073.27353731898
6.201822063667933,148.46748470644695,22,32,26.921800594457327,3,5,41.84710053053151,160210.13534050417
2.0,62.96953384360234,29,15,10.964561131275943,1,1,21.715254966858893,100000.0
6.422734934957717,82.22607222541318,4,27,17.296722101825026,10,9,38.946858810267855,274357.578751253
5.722602015338906,99.20782729123219,22,28,1.0,8,3,42.358388602549276,417483.62461083714
8.451181359428624,108.4048347645882,20,17,7.809194982199996,5,3,44.34430391908783,297188.1636624788
9.025267927331479,75.71189440235062,20,46,6.153771658155213,4,2,48.82016610110516,241530.69412438667
13.628512517647659,112.7218313339227,15,2,6.910851963529034,10,4,25.566962146470825,393623.17488673044
10.851271514558151,85.78481958787252,4,36,1.0,5,2,38.38884782159391,324337.6997209877
6.269289033012791,99.56643187365162,9,7,11.53391740233651,4,9,59.07895148822972,380752.80641046906
5.304755985954927,116.38852744011099,7,13,6.996088419178134,3,10,54.90720853325786,274308.9147760085
9.475757514519517,100.19266809432814,19,15,14.4880336918778,5,7,57.633271404918325,371712.7978569371
4.039300378938074,86.90842328420294,19,25,6.641528756009293,4,8,29.30681992642857,182044.33076005583
13.494376297563061,96.71170588222508,6,23,1.6179170719559097,1,3,49.34640529483309,243541.53284313154
11.538320362163862,97.34911122383994,6,22,10.448543531271234,3,6,40.99489758801739,263779.3133953324
6.592473043685885,88.89966910353617,20,26,1.8920885439824713,10,10,14.136754153112054,395477.9791720138
2.860596412727368,92.23611811998693,15,33,20.588123020419104,10,6,51.19901945785327,251843.80653634513
12.061617122496239,147.9594151151415,15,11,9.496309904213051,8,1,43.85506381786823,335343.560200198
7.6563804642421465,116.82758343823716,25,10,1.7103020498506682,7,6,19.945867975763342,371597.70645309845
11.713448935920386,91.13559045912518,20,25,32.791051766586826,2,3,13.986927871473068,163524.05751609855
3.2167170236168987,120.90863213532207,9,37,7.305696752151296,1,3,51.85110653241653,157682.65019369137
6.201874931138681,89.9854153073197,4,48,1.0,3,3,13.945091474560053,348446.2264615317
8.01573109915455,135.19373912759923,18,43,9.857289822107594,5,10,14.567693268321833,273867.11947752687
8.140941781294226,111.08926576594281,18,38,2.9195640375486147,10,10,31.370414395215764,562534.0822502625
6.649803585562269,96.78093567987314,5,41,16.280778205245575,1,8,16.739891420973855,124609.68706103764
9.868549797042496,113.43150777430833,20,45,17.027714516941884,3,5,55.68347987213597,274214.94399612886
4.797138711852217,52.87371543794502,23,24,38.60729114137212,3,4,33.51419681316183,202019.19170408437
7.57286154493612,66.19697593270584,11,40,6.968932503752249,5,9,38.45754903272858,223869.5421748441
8.360886895135696,64.18224980802833,5,46,6.068903676830766,3,9,56.40530447390437,297199.32929841883
9.543316502176246,104.2882928429112,22,33,14.002943266900159,9,1,36.513161281917434,233999.84480102977
10.13484463426667,151.97544998455277,26,17,1.421059421907458,1,2,27.679557297865927,313172.3284188353
4.6260737244863925,166.93900438577896,4,24,7.9167666712083085,4,8,49.857755290791594,287296.9233767487
3.3976574877931327,119.14153304322272,29,37,7.902036044492414,10,5,32.14250987376053,354417.594567886
11.833030465695527,115.0253342483337,12,2,1.0,10,7,25.923471280115272,501466.30721377267
8.996942035938774,45.96826797541783,2,32,5.412574871347138,4,1,46.16147293027673,262766.51108934026
5.754540390330339,83.71978600797935,13,24,19.19261976619523,1,10,50.08028383065215,198491.66043392807
12.653455926567569,76.36648744275283,10,9,19.390093682703647,2,5,49.585808379213574,182296.63542935048
8.347023902878576,81.37457205246652,9,4,1.0451383521476147,1,3,58.883720706435376,303780.96927202126
11.537891552191478,94.95568544245631,10,17,1.0,6,10,49.33334744374813,424977.2633890415
8.202555444230327,85.83728266908618,7,17,3.0475427946301186,3,2,48.49667179743431,172210.4807067056
14.182243774645961,40.62100568872637,4,48,20.775717911851803,7,2,52.87426268681101,228564.39789006975
13.266022527329614,122.43730768352602,19,30,1.3800146575840964,5,9,10.00925976477214,378748.0169829595
7.25310755456278,67.8177092278058,10,40,12.72954256690394,9,4,28.121570559388534,221577.24153115123
10.914712852863065,107.17740592333449,3,11,1.0665648797073595,7,4,46.880154801721105,362980.8540516802
9.936127848755444,162.2224800924992,25,21,9.75875818212531,4,7,39.98595055551387,292056.33318348497
12.105894672597046,72.4184622524073,21,21,4.40161060076273,5,10,18.878600131580882,405251.6472811124
5.105229618259687,30.0,29,18,15.554894701613511,5,10,25.18665445442727,226294.23344793575
10.058154379995319,91.41987334359668,19,29,2.6616907706852944,5,2,26.83963055410534,374951.5122555603
11.175273460548762,133.02878904995714,21,24,10.194365611778085,10,3,38.3914055586158,369246.7840974125
2.7237815407306574,158.75042362661782,2,10,2.687720454647362,9,3,51.57991482205382,351262.80147900217
4.450224462002675,63.1135121664275,27,45,12.5057635177767,10,6,56.62458898888399,436163.37907048286
2.0,114.90097669709564,20,17,20.689213499470284,3,3,47.50462064268195,198637.4968608444
7.191779496666326,86.0406862965984,10,18,1.3559271469184235,6,5,52.14751950884049,329523.4315960379
10.152626767387886,96.82154937087593,2,42,20.143708266488368,8,4,33.504797922575804,272416.70779319276
12.507071156288085,179.33030041051103,2,48,9.003564948429716,9,3,29.48876598111437,311521.5731352265
8.222284341259325,54.910890148145405,28,20,1.3594629571954329,7,8,29.63542660721085,460767.37244122603
12.885846636713875,107.6121898448372,24,37,5.578156560250175,3,10,40.80192641699786,339253.51186966104
3.859695625355326,114.030795152963,17,45,1.7537807086470178,1,3,16.21183527779045,153104.06771458196
2.889852681934536,132.5735897481804,16,18,12.051331067717733,4,6,38.97470913951306,215718.54157944344
7.833356903310143,102.93949460412686,16,17,14.224113350374882,6,7,43.25664300918628,317640.77786241553
9.152196346817922,109.24151618512307,14,9,1.1182192374809163,3,7,31.94543701031194,419908.15028388763
7.901915755717721,88.25054297734627,7,14,7.055029044960639,1,2,57.65835883855837,113872.28511700379
2.0,108.07380823735322,21,49,16.853747807542533,6,3,40.41066361897876,147372.8686878869
7.732639881461635,89.70423173507768,11,29,27.51422970318241,1,10,20.99997361183126,205850.3814427021
4.08659149848544,118.64715669568153,24,31,7.205551030906233,9,10,33.96081287167581,400037.94403022795
10.009017646490115,88.91168991869098,1,4,30.01332397244468,1,4,43.7702218567647,189308.34057908197
9.099794738290544,111.31301181706559,11,18,7.672006290284822,6,7,26.18145622902395,384027.2984231223
5.180360641017934,99.12211558945064,23,20,5.011896898549628,1,2,13.982080314451158,254915.66423813143
6.458399247989919,133.78150752316503,21,47,18.85212023935859,7,3,39.17178173554425,277759.1343972254
4.822359434333145,98.45818829234541,4,43,6.792101743118284,3,7,57.393508430984,218675.1588903479
7.811962708180484,46.80902595379356,7,44,6.3847437323723035,6,7,34.25359927815869,323016.0573937823
10.865426961503715,137.85764502141976,26,9,6.739574653890302,7,10,55.305454032351896,425461.8070635468
5.042821860993369,72.82803097412143,15,13,18.75913127444893,1,3,51.7511794185847,100000.0
9.512139546553533,80.3870098405354,18,15,17.834433939625093,1,1,17.37063918169917,217478.92401360424
6.409227144882678,82.13016117869523,12,27,5.167095542509633,5,3,45.40849609177854,224034.2722721186
5.621381503212968,141.23314279512454,17,15,4.054148991744415,6,5,31.773276253598922,334145.74670730473
7.678908920136326,35.929773580639136,1,28,6.771321564776775,9,7,22.512316263146843,301992.31024215993
4.894273032741878,194.1324560097998,11,37,8.50438643540198,1,4,44.34691778333515,141041.9381591692
6.339052083958454,131.68170427198154,28,19,2.722513548749383,4,1,47.133035932821066,302332.2312780043
4.406366322233454,106.69716742387479,1,26,15.796610985976002,10,6,18.99481593674194,231824.51865295658
13.894175398749168,98.3531799815114,15,26,6.664716878250678,8,2,55.72223410281042,311636.66405152023
8.105790655915186,108.5666222457297,28,25,4.065340018014807,10,3,47.55736219757205,430456.0088854778
5.900823476022243,115.63367285138015,21,26,1.129682623868175,9,4,56.668774957098435,443340.3038969312
8.641939732202665,119.35646757850171,10,26,2.729184732281616,3,6,25.85366093818455,347745.97446926794
7.66301585092751,116.66813398010345,7,46,29.814580715645057,2,6,56.966750787149344,220122.65930669478
7.337091201400331,102.68742043765747,2,28,3.639868779777241,4,7,28.425882891919045,334140.4079373199
9.842500100130275,94.07984739078022,10,49,1.8495617158605895,2,5,12.698488071369587,251247.92258884205
10.272523130141916,95.46180149039465,24,18,6.174328266877547,1,7,48.14846943545117,323962.94146427914
6.408496557168418,94.15275158941957,4,32,3.668519016038897,3,2,45.17540720441704,219397.1073308846
6.2725452780659605,134.01310290601194,12,3,1.0,7,1,39.89554961316662,259898.51211525575
7.174844908545068,117.80670166842586,19,2,3.9029853022980534,1,10,34.4946872192087,338226.00518036576
2.0,30.0,26,33,7.855007082379247,2,8,11.608263516131569,239999.80638454887
3.4544268134043428,119.67702329589284,11,42,8.02320225837003,1,1,41.22986257600772,120531.8979075439
12.100622802333575,105.84208584156325,8,19,4.409248197386067,8,2,30.841730761139683,437659.7067583395
12.93490314050385,99.43873730662308,18,17,5.929449070426362,5,10,38.01047013704725,302678.89870599913
7.252891881330865,88.34444640733342,11,44,33.67315458987348,8,6,31.466067098381814,388041.3443834597
9.729670889167298,133.72338159958042,11,33,4.73768270190911,3,1,58.30280663825995,278667.7413218867
8.933750463630608,128.42579386368573,13,12,2.9871176079183073,7,10,40.205445057542356,333459.7657193777
17.236642425365712,76.81366996529172,3,49,2.7900918301027677,8,3,47.46181653012336,543333.1179723361
11.358724734303731,112.21156861373605,12,3,6.120550779169815,6,7,56.81734737355416,272039.7195576799
7.6162472255577,70.85029796376142,3,43,14.251189713947634,7,8,39.579966145836984,264784.19484164665
5.1333786781987225,58.61145505633208,10,49,2.3065693647100898,2,4,10.603125891120037,215123.0636221357
3.1806610392272825,81.19848326230104,27,26,12.354501489768733,8,3,11.714583915527118,265140.9608974865
8.61039090760167,125.87180417148276,17,35,1.0,5,1,45.11692170509309,312998.67124536796
5.73094776414709,128.5937513612826,22,8,5.4288917247334965,7,9,23.954256807564175,404836.0241341452
3.7332388712069777,115.39256260291879,2,36,14.955070210020512,1,10,38.968986367397434,225262.1647994028
6.06028134727242,121.75287360543992,17,7,4.1359752037536195,5,6,20.11385905453345,392701.9663713734
4.755355989156815,115.48534861344875,16,46,8.295102390152554,1,6,23.512443753085705,259617.8095001428
13.061424905217695,80.75555214331143,2,46,2.2938704243742594,8,9,35.23205279740377,447359.7606520921
10.644919270848352,112.95767634021821,28,36,13.547778303680309,4,1,58.7784731678041,249695.60765961657
7.976082076050148,124.01228575683047,22,16,1.0,4,6,40.813524460459575,478765.84308539354
12.439832416670077,122.62873989440723,20,24,19.142162628048737,2,5,56.80740522565116,302014.25961781666
8.232104922942854,135.66740114423928,6,1,2.2089157195134463,5,6,57.968992719347376,341516.2045338112
5.416147396015209,121.24911541603191,28,49,20.74637353958813,1,8,20.405499821025373,174265.02655670483
12.569372231808972,110.54344622624748,25,25,4.34681646737881,9,5,25.559680123447222,468004.9736084919
9.616730131053977,132.10450714949283,29,10,12.82596094340716,5,2,48.49961406093521,154044.06921901094
4.888261537020631,99.2043622225282,10,16,3.8452386132376466,6,2,53.338200114567194,270047.61534931714
7.428983965749175,73.54376046316847,28,16,23.63521270206953,2,10,35.96133720947638,270535.6181165473
5.373145239845728,95.10799108168709,10,8,1.3540414572486228,10,5,59.66130336402746,421865.12770227075
3.8516008071069923,77.65292065580653,8,29,1.966474309886321,10,3,10.578609937763513,264168.8240854819
10.778532642594925,79.74465175076855,1,39,6.793036956154765,1,10,24.979632779260783,206760.64296725162
13.728249921410391,95.66443987853447,13,28,1.0,4,3,41.15808768722899,401309.10836718907
3.8042972785425766,76.22740237000116,24,6,2.1813136421354478,7,8,33.46449554687415,478486.1564199844
9.688907710071712,90.76115411082878,9,16,28.782405196407158,6,7,15.830148321440038,264032.3154852598
6.048072292634519,43.19155999138643,22,20,37.50315003428418,10,1,28.38935427402818,281969.71893988777
6.538623848705912,106.39881122118815,10,16,4.720205888706231,1,5,11.272357164751952,228885.4202204729
6.222818227283392,100.03616426086673,15,7,25.67671331856038,1,9,42.137302303763974,240311.50721711112
5.408027690960552,75.48734106795428,5,41,7.8707260606076845,8,4,54.637127149817765,259651.09958805956
8.145564883834481,119.77737005297215,22,14,3.143580205799249,4,1,54.24370618917294,356744.26957086276
5.507149650766887,128.12710412879676,16,43,12.120006785882092,5,8,44.97722368827733,322941.3953165794
8.811370477339516,51.773204068930774,13,26,10.75584885891871,7,5,33.288509774896376,196743.71758616628
7.849285671652589,77.11825664301358,22,26,45.21318045769716,8,2,35.601580934574486,273473.9412044466
7.283155859400771,76.92572950638106,25,14,3.079491184502587,10,1,16.845941199783145,399330.1932804806
5.277309013875207,71.80290696673406,20,7,11.149230976089497,7,3,27.05085465596015,237747.69269626605
6.269686008295002,124.88424525795246,18,33,1.0,2,9,19.38640377491368,314463.9678941172
10.26617367747727,94.1852158368159,11,26,1.206389033008978,4,1,51.06001016749773,291501.0837565695
9.502751562873142,92.06455476068167,27,45,1.0,10,4,55.737695066897984,461376.8911207443
5.067334265604346,39.884129067797396,9,20,50.0,1,8,36.84616307100585,179834.15683298488
8.297996916287678,119.0625409062768,16,3,16.20871513383434,10,8,46.3882020256472,382999.2528935491
10.254161370115368,62.82224815439582,2,4,15.451635577488867,9,10,16.073238545356375,414575.1293573843
2.9917841566358847,101.79797890798984,26,26,7.1279101405241505,3,8,40.42673216386192,232601.66234953425
9.630080577139806,108.32130813874575,25,11,3.567707812530381,3,10,45.1395510688923,426244.3013663769
6.01212872316246,140.81975787515952,2,2,1.6400743025106448,10,8,32.63840647557004,429798.1086692106
9.711796005779478,60.73538802642664,12,14,3.350179290243876,9,4,22.16365422353493,388281.36773733207
5.71022253037245,30.0,8,44,4.7155879297284145,10,8,53.86872602706957,505337.81903666677
2.5853536980064433,105.51548634261084,9,30,14.11858751217078,3,9,47.14543599768612,184994.78488581517
3.117372686350512,154.0153354453256,12,49,7.757938181417403,8,7,54.99286409245975,247109.9885883201
8.144254839984146,137.16839058818312,26,12,1.0,2,2,50.920132374891175,278099.2059297203
8.779167505164445,106.28978245823878,9,26,1.0,3,9,59.51872147894313,360496.2029861375
5.2870501246867745,85.25091443103858,10,44,1.0795518950794378,2,8,19.608636660722446,272948.2177556902
9.915777376332121,124.21367789911932,25,33,5.284783769839866,1,5,14.337388390198704,220789.648242637
3.0154398131931206,70.79361400886594,2,13,27.059461718602286,2,3,26.850139566862925,136095.7855467377
7.8017606040580505,114.29073308068658,16,14,10.144618235122163,8,7,16.450208751162947,344111.7304938337
4.3669514007126295,115.1641047749988,20,24,16.186093410817165,9,2,36.15650564531121,279251.1521228145
6.044491676593522,131.80629722496639,7,34,6.280611740158921,2,3,41.65144527038713,252547.7977535001
8.142196013949242,182.7898011673323,28,44,4.488937519811548,7,9,38.914430758670186,494082.10703986697
5.418759904148143,111.77247901536302,2,26,1.1473809550171603,5,4,22.962006769513508,233433.9354082992
6.846333367310524,84.73109122877504,1,21,20.869337155425406,3,4,55.44120154843984,115336.63801200052
11.018878427643322,99.23277063424017,19,28,15.285956584578503,9,3,11.058618186768923,287138.7427572649
6.269324391430554,46.92772285332645,28,48,1.8406479246399878,6,5,27.400667688174646,374400.82056982315
10.507076336195425,79.15860606732825,4,36,7.1797395809636475,1,3,45.94962376990305,134757.18751382944
4.610879436027146,87.72152685660689,24,40,6.682103205735585,5,9,48.346446317457975,267954.9829875166
9.589412533745849,84.27734806196223,22,2,9.810734233162785,7,3,30.805927221592995,326091.1287822616
12.324705861973701,104.57064616101167,27,42,29.222382353711627,4,2,10.845490662818355,230632.4710978316
2.0,75.32740202853398,2,9,8.669565294405698,8,5,40.90218395618687,153869.45024438004
5.60931423358857,133.63092001973413,25,23,7.7700122016074324,10,6,13.154734059160784,382620.21954262996
9.73121638154162,100.0062119475459,14,15,1.0,5,1,15.392788807675725,327412.4278385697
7.390863841871022,99.72099036584157,2,13,1.0,9,6,42.5125359823095,333852.9956417483
9.113437620113926,90.16315850461247,29,23,2.07450818033424,9,10,25.62441630714274,490267.9048399804
6.188044439852538,104.65572051576937,15,17,1.0,9,3,27.401507635412646,291063.5571643929
8.2597693624187,124.75294794002905,12,48,13.600532722136844,1,4,34.34035384916217,130585.90377993349
7.532968293823761,73.986093528673,5,2,12.849309175001373,2,6,58.928919742968695,259113.13904059993
11.503346184979423,80.2565053277423,28,20,1.4624759844401152,3,8,58.27211103693552,462172.4647121607
8.763262529903638,90.88821913670006,20,20,18.083700693350846,4,9,30.813049968003757,343177.5090846103
9.012807986225607,59.62387229580355,29,46,1.6816547047814727,10,6,23.27496086091411,468926.7800131142
6.764369101632598,75.42226420835507,7,3,3.583557657247977,9,7,25.129607633205786,480521.1521620832
6.53718132778252,85.71337379366022,24,12,2.8631886758637757,10,5,23.439064908080205,399091.95495662116
6.7023254365411375,126.23167542138182,21,40,4.657042425851867,6,9,36.61229035708904,406100.1451356736
9.18335642713489,107.87683987005775,10,2,2.9391984146417465,1,4,40.342990390046424,171797.5335538549
6.737046557539211,105.80769734102633,14,36,6.712896590224158,9,10,34.4389694114833,322375.4918320185
8.869324570689239,125.52693886503917,14,14,5.2324894355089935,6,6,30.399718112407616,286811.73814377235
14.226202395936316,95.8788463480181,5,16,43.10226352511046,4,5,20.56425187849689,264111.8859055349
10.613374110295076,111.71394549786669,18,19,1.0,4,1,34.12527956910567,312177.59342526435
7.021929403496476,96.90334741202511,24,34,1.5336259623197113,3,5,27.055135690122903,374736.1588369994
11.603641766491835,107.96087048198885,14,44,1.0,7,5,37.07977313991715,384597.502073091
6.775773880935346,82.51724027165254,2,46,9.830749593433282,3,9,43.7594707755812,270786.82729554805
2.0,30.0,26,6,1.0,2,1,41.66560872183053,296639.9712327775
4.975741067247788,95.97162513441087,12,13,18.105737778139797,10,5,33.12451052027967,347128.14741279854
2.3876242369224325,142.6824440829982,22,36,7.173141242363849,8,7,37.80262121399805,320579.5034031879
6.945459547876074,127.78646206724777,24,22,7.486760102428195,4,6,24.242806548037983,288233.70147487783
8.055255137568656,128.96192453773511,6,18,8.246110153980522,8,6,11.212012951119485,262471.9894799632
13.029311936825849,137.08392165418653,4,12,1.8731042811116805,1,7,41.25097270840521,310799.1583227999
8.980782121292489,102.65972772884312,13,30,2.2026058993695665,5,6,22.628427956884348,359751.5824867499
7.342698413573407,105.91947122216787,4,40,3.8392476045383312,9,5,43.44768550341372,464228.2177105205
10.488216743550467,81.4704431369695,22,7,9.001625328667256,1,10,47.350424979847965,294139.08584983
2.0,90.5178143191885,14,32,2.358714281037408,4,5,55.79638730518906,267282.07483669074
8.706843674325699,118.47313449313424,16,48,1.2367354370907595,6,9,57.90613977398065,459159.4964239873
10.3125955816609,136.1165331150645,29,19,35.10461721282547,10,8,10.526302315485072,418778.2753142674
3.5642412626604756,95.81661172957001,4,6,1.0,8,10,59.51871046773187,452983.4587928344
11.431262129620787,86.49432205445765,24,20,16.230167151835854,3,4,44.150915924708045,316073.4198038485
9.015489222483243,100.01583876569792,25,27,15.513348179386242,5,4,42.17620801870946,379561.9378534606
6.754136258297596,118.03620246787344,1,43,3.5270300517747204,7,10,10.760654759767771,347500.16862167255
9.898345598318855,56.684355515993744,13,37,1.4575044613225283,1,5,53.061670594336874,322790.9857208892
14.812078573413189,31.114571405882856,4,48,1.5738933978565648,7,3,17.274572362391318,386459.7325271654
8.545598765175486,83.4838945152525,20,7,11.954479683386385,8,8,51.86650769665205,399158.3966016483
